x	y	tooltip	showSelected1	showSelected2
1588703400	6	06/05/20 Deaths= 6	Haryana	May 2020
1588703400	2	06/05/20 Deaths= 2	Himachal Pradesh	May 2020
1588703400	8	06/05/20 Deaths= 8	Jammu and Kashmir	May 2020
1588703400	3	06/05/20 Deaths= 3	Jharkhand	May 2020
1588703400	29	06/05/20 Deaths= 29	Karnataka	May 2020
1588703400	4	06/05/20 Deaths= 4	Kerala	May 2020
1588703400	0	06/05/20 Deaths= 0	Ladakh	May 2020
1588703400	176	06/05/20 Deaths= 176	Madhya Pradesh	May 2020
1588703400	617	06/05/20 Deaths= 617	Maharashtra	May 2020
1588703400	0	06/05/20 Deaths= 0	Manipur	May 2020
1588703400	1	06/05/20 Deaths= 1	Meghalaya	May 2020
1588703400	0	06/05/20 Deaths= 0	Mizoram	May 2020
1588703400	1	06/05/20 Deaths= 1	Odisha	May 2020
1588703400	0	06/05/20 Deaths= 0	Puducherry	May 2020
1588703400	25	06/05/20 Deaths= 25	Punjab	May 2020
1588703400	89	06/05/20 Deaths= 89	Rajasthan	May 2020
1588703400	33	06/05/20 Deaths= 33	Tamil Nadu	May 2020
1588703400	29	06/05/20 Deaths= 29	Telengana	May 2020
1588703400	0	06/05/20 Deaths= 0	Tripura	May 2020
1588703400	1	06/05/20 Deaths= 1	Uttarakhand	May 2020
1588703400	56	06/05/20 Deaths= 56	Uttar Pradesh	May 2020
1588703400	140	06/05/20 Deaths= 140	West Bengal	May 2020
1588789800	0	07/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1588789800	36	07/05/20 Deaths= 36	Andhra Pradesh	May 2020
1588789800	0	07/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1588789800	1	07/05/20 Deaths= 1	Assam	May 2020
1588789800	4	07/05/20 Deaths= 4	Bihar	May 2020
1588789800	1	07/05/20 Deaths= 1	Chandigarh	May 2020
1588789800	0	07/05/20 Deaths= 0	Chhattisgarh	May 2020
1588789800	0	07/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1588789800	65	07/05/20 Deaths= 65	Delhi	May 2020
1588789800	0	07/05/20 Deaths= 0	Goa	May 2020
1588789800	396	07/05/20 Deaths= 396	Gujarat	May 2020
1588789800	7	07/05/20 Deaths= 7	Haryana	May 2020
1588789800	2	07/05/20 Deaths= 2	Himachal Pradesh	May 2020
1588789800	8	07/05/20 Deaths= 8	Jammu and Kashmir	May 2020
1588789800	3	07/05/20 Deaths= 3	Jharkhand	May 2020
1588789800	29	07/05/20 Deaths= 29	Karnataka	May 2020
1588789800	4	07/05/20 Deaths= 4	Kerala	May 2020
1588789800	0	07/05/20 Deaths= 0	Ladakh	May 2020
1588789800	185	07/05/20 Deaths= 185	Madhya Pradesh	May 2020
1588789800	651	07/05/20 Deaths= 651	Maharashtra	May 2020
1588789800	0	07/05/20 Deaths= 0	Manipur	May 2020
1588789800	1	07/05/20 Deaths= 1	Meghalaya	May 2020
1588789800	0	07/05/20 Deaths= 0	Mizoram	May 2020
1588789800	2	07/05/20 Deaths= 2	Odisha	May 2020
1588789800	0	07/05/20 Deaths= 0	Puducherry	May 2020
1588789800	27	07/05/20 Deaths= 27	Punjab	May 2020
1588789800	92	07/05/20 Deaths= 92	Rajasthan	May 2020
1588789800	35	07/05/20 Deaths= 35	Tamil Nadu	May 2020
1588789800	29	07/05/20 Deaths= 29	Telengana	May 2020
1588789800	0	07/05/20 Deaths= 0	Tripura	May 2020
1588789800	1	07/05/20 Deaths= 1	Uttarakhand	May 2020
1588789800	60	07/05/20 Deaths= 60	Uttar Pradesh	May 2020
1588789800	144	07/05/20 Deaths= 144	West Bengal	May 2020
1588876200	0	08/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1588876200	38	08/05/20 Deaths= 38	Andhra Pradesh	May 2020
1588876200	0	08/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1588876200	1	08/05/20 Deaths= 1	Assam	May 2020
1588876200	5	08/05/20 Deaths= 5	Bihar	May 2020
1588876200	1	08/05/20 Deaths= 1	Chandigarh	May 2020
1588876200	0	08/05/20 Deaths= 0	Chhattisgarh	May 2020
1588876200	0	08/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1588876200	66	08/05/20 Deaths= 66	Delhi	May 2020
1588876200	0	08/05/20 Deaths= 0	Goa	May 2020
1588876200	425	08/05/20 Deaths= 425	Gujarat	May 2020
1588876200	7	08/05/20 Deaths= 7	Haryana	May 2020
1588876200	2	08/05/20 Deaths= 2	Himachal Pradesh	May 2020
1588876200	9	08/05/20 Deaths= 9	Jammu and Kashmir	May 2020
1588876200	3	08/05/20 Deaths= 3	Jharkhand	May 2020
1588876200	30	08/05/20 Deaths= 30	Karnataka	May 2020
1588876200	4	08/05/20 Deaths= 4	Kerala	May 2020
1588876200	0	08/05/20 Deaths= 0	Ladakh	May 2020
1588876200	193	08/05/20 Deaths= 193	Madhya Pradesh	May 2020
1588876200	694	08/05/20 Deaths= 694	Maharashtra	May 2020
1588876200	0	08/05/20 Deaths= 0	Manipur	May 2020
1588876200	1	08/05/20 Deaths= 1	Meghalaya	May 2020
1588876200	0	08/05/20 Deaths= 0	Mizoram	May 2020
1588876200	2	08/05/20 Deaths= 2	Odisha	May 2020
1588876200	0	08/05/20 Deaths= 0	Puducherry	May 2020
1588876200	28	08/05/20 Deaths= 28	Punjab	May 2020
1588876200	97	08/05/20 Deaths= 97	Rajasthan	May 2020
1588876200	37	08/05/20 Deaths= 37	Tamil Nadu	May 2020
1588876200	29	08/05/20 Deaths= 29	Telengana	May 2020
1588876200	0	08/05/20 Deaths= 0	Tripura	May 2020
1588876200	1	08/05/20 Deaths= 1	Uttarakhand	May 2020
1588876200	62	08/05/20 Deaths= 62	Uttar Pradesh	May 2020
1588876200	151	08/05/20 Deaths= 151	West Bengal	May 2020
1588962600	0	09/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1588962600	41	09/05/20 Deaths= 41	Andhra Pradesh	May 2020
1588962600	0	09/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1588962600	1	09/05/20 Deaths= 1	Assam	May 2020
1588962600	5	09/05/20 Deaths= 5	Bihar	May 2020
1588962600	1	09/05/20 Deaths= 1	Chandigarh	May 2020
1588962600	0	09/05/20 Deaths= 0	Chhattisgarh	May 2020
1588962600	0	09/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1588962600	68	09/05/20 Deaths= 68	Delhi	May 2020
1588962600	0	09/05/20 Deaths= 0	Goa	May 2020
1588962600	449	09/05/20 Deaths= 449	Gujarat	May 2020
1588962600	8	09/05/20 Deaths= 8	Haryana	May 2020
1588962600	2	09/05/20 Deaths= 2	Himachal Pradesh	May 2020
1588962600	9	09/05/20 Deaths= 9	Jammu and Kashmir	May 2020
1588962600	3	09/05/20 Deaths= 3	Jharkhand	May 2020
1588962600	30	09/05/20 Deaths= 30	Karnataka	May 2020
1588962600	4	09/05/20 Deaths= 4	Kerala	May 2020
1588962600	0	09/05/20 Deaths= 0	Ladakh	May 2020
1588962600	200	09/05/20 Deaths= 200	Madhya Pradesh	May 2020
1588962600	731	09/05/20 Deaths= 731	Maharashtra	May 2020
1588962600	0	09/05/20 Deaths= 0	Manipur	May 2020
1588962600	1	09/05/20 Deaths= 1	Meghalaya	May 2020
1588962600	0	09/05/20 Deaths= 0	Mizoram	May 2020
1588962600	2	09/05/20 Deaths= 2	Odisha	May 2020
1588962600	0	09/05/20 Deaths= 0	Puducherry	May 2020
1588962600	29	09/05/20 Deaths= 29	Punjab	May 2020
1588962600	101	09/05/20 Deaths= 101	Rajasthan	May 2020
1588962600	40	09/05/20 Deaths= 40	Tamil Nadu	May 2020
1588962600	29	09/05/20 Deaths= 29	Telengana	May 2020
1588962600	0	09/05/20 Deaths= 0	Tripura	May 2020
1588962600	1	09/05/20 Deaths= 1	Uttarakhand	May 2020
1588962600	66	09/05/20 Deaths= 66	Uttar Pradesh	May 2020
1588962600	160	09/05/20 Deaths= 160	West Bengal	May 2020
1589049000	0	10/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589049000	44	10/05/20 Deaths= 44	Andhra Pradesh	May 2020
1589049000	0	10/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589049000	2	10/05/20 Deaths= 2	Assam	May 2020
1589049000	5	10/05/20 Deaths= 5	Bihar	May 2020
1589049000	2	10/05/20 Deaths= 2	Chandigarh	May 2020
1589049000	0	10/05/20 Deaths= 0	Chhattisgarh	May 2020
1589049000	0	10/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589049000	73	10/05/20 Deaths= 73	Delhi	May 2020
1589049000	0	10/05/20 Deaths= 0	Goa	May 2020
1589049000	472	10/05/20 Deaths= 472	Gujarat	May 2020
1589049000	9	10/05/20 Deaths= 9	Haryana	May 2020
1589049000	2	10/05/20 Deaths= 2	Himachal Pradesh	May 2020
1589049000	9	10/05/20 Deaths= 9	Jammu and Kashmir	May 2020
1589049000	3	10/05/20 Deaths= 3	Jharkhand	May 2020
1589049000	30	10/05/20 Deaths= 30	Karnataka	May 2020
1589049000	4	10/05/20 Deaths= 4	Kerala	May 2020
1589049000	0	10/05/20 Deaths= 0	Ladakh	May 2020
1589049000	215	10/05/20 Deaths= 215	Madhya Pradesh	May 2020
1589049000	779	10/05/20 Deaths= 779	Maharashtra	May 2020
1589049000	0	10/05/20 Deaths= 0	Manipur	May 2020
1589049000	1	10/05/20 Deaths= 1	Meghalaya	May 2020
1589049000	0	10/05/20 Deaths= 0	Mizoram	May 2020
1589049000	2	10/05/20 Deaths= 2	Odisha	May 2020
1589049000	0	10/05/20 Deaths= 0	Puducherry	May 2020
1589049000	31	10/05/20 Deaths= 31	Punjab	May 2020
1589049000	106	10/05/20 Deaths= 106	Rajasthan	May 2020
1589049000	44	10/05/20 Deaths= 44	Tamil Nadu	May 2020
1589049000	30	10/05/20 Deaths= 30	Telengana	May 2020
1589049000	0	10/05/20 Deaths= 0	Tripura	May 2020
1589049000	1	10/05/20 Deaths= 1	Uttarakhand	May 2020
1589049000	74	10/05/20 Deaths= 74	Uttar Pradesh	May 2020
1589049000	171	10/05/20 Deaths= 171	West Bengal	May 2020
1589135400	0	11/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589135400	45	11/05/20 Deaths= 45	Andhra Pradesh	May 2020
1589135400	0	11/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589135400	2	11/05/20 Deaths= 2	Assam	May 2020
1589135400	6	11/05/20 Deaths= 6	Bihar	May 2020
1589135400	2	11/05/20 Deaths= 2	Chandigarh	May 2020
1589135400	0	11/05/20 Deaths= 0	Chhattisgarh	May 2020
1589135400	0	11/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589135400	73	11/05/20 Deaths= 73	Delhi	May 2020
1589135400	0	11/05/20 Deaths= 0	Goa	May 2020
1589135400	493	11/05/20 Deaths= 493	Gujarat	May 2020
1589135400	10	11/05/20 Deaths= 10	Haryana	May 2020
1589135400	2	11/05/20 Deaths= 2	Himachal Pradesh	May 2020
1589135400	9	11/05/20 Deaths= 9	Jammu and Kashmir	May 2020
1589135400	3	11/05/20 Deaths= 3	Jharkhand	May 2020
1589135400	31	11/05/20 Deaths= 31	Karnataka	May 2020
1589135400	4	11/05/20 Deaths= 4	Kerala	May 2020
1589135400	0	11/05/20 Deaths= 0	Ladakh	May 2020
1589135400	215	11/05/20 Deaths= 215	Madhya Pradesh	May 2020
1589135400	832	11/05/20 Deaths= 832	Maharashtra	May 2020
1589135400	0	11/05/20 Deaths= 0	Manipur	May 2020
1589135400	1	11/05/20 Deaths= 1	Meghalaya	May 2020
1589135400	0	11/05/20 Deaths= 0	Mizoram	May 2020
1589135400	3	11/05/20 Deaths= 3	Odisha	May 2020
1589135400	0	11/05/20 Deaths= 0	Puducherry	May 2020
1589135400	31	11/05/20 Deaths= 31	Punjab	May 2020
1589135400	107	11/05/20 Deaths= 107	Rajasthan	May 2020
1589135400	47	11/05/20 Deaths= 47	Tamil Nadu	May 2020
1589135400	30	11/05/20 Deaths= 30	Telengana	May 2020
1589135400	0	11/05/20 Deaths= 0	Tripura	May 2020
1589135400	1	11/05/20 Deaths= 1	Uttarakhand	May 2020
1589135400	74	11/05/20 Deaths= 74	Uttar Pradesh	May 2020
1589135400	185	11/05/20 Deaths= 185	West Bengal	May 2020
1589221800	0	12/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589221800	45	12/05/20 Deaths= 45	Andhra Pradesh	May 2020
1589221800	0	12/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589221800	2	12/05/20 Deaths= 2	Assam	May 2020
1589221800	6	12/05/20 Deaths= 6	Bihar	May 2020
1589221800	2	12/05/20 Deaths= 2	Chandigarh	May 2020
1589221800	0	12/05/20 Deaths= 0	Chhattisgarh	May 2020
1589221800	0	12/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589221800	73	12/05/20 Deaths= 73	Delhi	May 2020
1589221800	0	12/05/20 Deaths= 0	Goa	May 2020
1589221800	513	12/05/20 Deaths= 513	Gujarat	May 2020
1589221800	11	12/05/20 Deaths= 11	Haryana	May 2020
1589221800	2	12/05/20 Deaths= 2	Himachal Pradesh	May 2020
1589221800	10	12/05/20 Deaths= 10	Jammu and Kashmir	May 2020
1589221800	3	12/05/20 Deaths= 3	Jharkhand	May 2020
1589221800	31	12/05/20 Deaths= 31	Karnataka	May 2020
1589221800	4	12/05/20 Deaths= 4	Kerala	May 2020
1589221800	0	12/05/20 Deaths= 0	Ladakh	May 2020
1589221800	221	12/05/20 Deaths= 221	Madhya Pradesh	May 2020
1589221800	868	12/05/20 Deaths= 868	Maharashtra	May 2020
1589221800	0	12/05/20 Deaths= 0	Manipur	May 2020
1589221800	1	12/05/20 Deaths= 1	Meghalaya	May 2020
1589221800	0	12/05/20 Deaths= 0	Mizoram	May 2020
1589221800	3	12/05/20 Deaths= 3	Odisha	May 2020
1589221800	0	12/05/20 Deaths= 0	Puducherry	May 2020
1589221800	31	12/05/20 Deaths= 31	Punjab	May 2020
1589221800	113	12/05/20 Deaths= 113	Rajasthan	May 2020
1589221800	53	12/05/20 Deaths= 53	Tamil Nadu	May 2020
1589221800	30	12/05/20 Deaths= 30	Telengana	May 2020
1589221800	0	12/05/20 Deaths= 0	Tripura	May 2020
1589221800	1	12/05/20 Deaths= 1	Uttarakhand	May 2020
1589221800	80	12/05/20 Deaths= 80	Uttar Pradesh	May 2020
1589221800	190	12/05/20 Deaths= 190	West Bengal	May 2020
1589308200	0	13/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589308200	46	13/05/20 Deaths= 46	Andhra Pradesh	May 2020
1589308200	0	13/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589308200	2	13/05/20 Deaths= 2	Assam	May 2020
1589308200	6	13/05/20 Deaths= 6	Bihar	May 2020
1589308200	3	13/05/20 Deaths= 3	Chandigarh	May 2020
1589308200	0	13/05/20 Deaths= 0	Chhattisgarh	May 2020
1589308200	0	13/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589308200	86	13/05/20 Deaths= 86	Delhi	May 2020
1589308200	0	13/05/20 Deaths= 0	Goa	May 2020
1589308200	537	13/05/20 Deaths= 537	Gujarat	May 2020
1589308200	11	13/05/20 Deaths= 11	Haryana	May 2020
1589308200	2	13/05/20 Deaths= 2	Himachal Pradesh	May 2020
1589308200	10	13/05/20 Deaths= 10	Jammu and Kashmir	May 2020
1589308200	3	13/05/20 Deaths= 3	Jharkhand	May 2020
1589308200	31	13/05/20 Deaths= 31	Karnataka	May 2020
1589308200	4	13/05/20 Deaths= 4	Kerala	May 2020
1589308200	0	13/05/20 Deaths= 0	Ladakh	May 2020
1589308200	225	13/05/20 Deaths= 225	Madhya Pradesh	May 2020
1589308200	921	13/05/20 Deaths= 921	Maharashtra	May 2020
1589308200	0	13/05/20 Deaths= 0	Manipur	May 2020
1589308200	1	13/05/20 Deaths= 1	Meghalaya	May 2020
1589308200	0	13/05/20 Deaths= 0	Mizoram	May 2020
1589308200	3	13/05/20 Deaths= 3	Odisha	May 2020
1589308200	1	13/05/20 Deaths= 1	Puducherry	May 2020
1589308200	32	13/05/20 Deaths= 32	Punjab	May 2020
1589308200	117	13/05/20 Deaths= 117	Rajasthan	May 2020
1589308200	61	13/05/20 Deaths= 61	Tamil Nadu	May 2020
1589308200	32	13/05/20 Deaths= 32	Telengana	May 2020
1589308200	0	13/05/20 Deaths= 0	Tripura	May 2020
1589308200	1	13/05/20 Deaths= 1	Uttarakhand	May 2020
1589308200	82	13/05/20 Deaths= 82	Uttar Pradesh	May 2020
1589308200	198	13/05/20 Deaths= 198	West Bengal	May 2020
1589394600	0	14/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589394600	47	14/05/20 Deaths= 47	Andhra Pradesh	May 2020
1589394600	0	14/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589394600	2	14/05/20 Deaths= 2	Assam	May 2020
1589394600	7	14/05/20 Deaths= 7	Bihar	May 2020
1589394600	3	14/05/20 Deaths= 3	Chandigarh	May 2020
1589394600	0	14/05/20 Deaths= 0	Chhattisgarh	May 2020
1589394600	0	14/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589394600	106	14/05/20 Deaths= 106	Delhi	May 2020
1589394600	0	14/05/20 Deaths= 0	Goa	May 2020
1589394600	566	14/05/20 Deaths= 566	Gujarat	May 2020
1589394600	11	14/05/20 Deaths= 11	Haryana	May 2020
1589394600	2	14/05/20 Deaths= 2	Himachal Pradesh	May 2020
1589394600	11	14/05/20 Deaths= 11	Jammu and Kashmir	May 2020
1589394600	3	14/05/20 Deaths= 3	Jharkhand	May 2020
1589394600	33	14/05/20 Deaths= 33	Karnataka	May 2020
1589394600	4	14/05/20 Deaths= 4	Kerala	May 2020
1589394600	0	14/05/20 Deaths= 0	Ladakh	May 2020
1589394600	232	14/05/20 Deaths= 232	Madhya Pradesh	May 2020
1589394600	975	14/05/20 Deaths= 975	Maharashtra	May 2020
1589394600	0	14/05/20 Deaths= 0	Manipur	May 2020
1589394600	1	14/05/20 Deaths= 1	Meghalaya	May 2020
1589394600	0	14/05/20 Deaths= 0	Mizoram	May 2020
1589394600	3	14/05/20 Deaths= 3	Odisha	May 2020
1589394600	1	14/05/20 Deaths= 1	Puducherry	May 2020
1589394600	32	14/05/20 Deaths= 32	Punjab	May 2020
1589394600	121	14/05/20 Deaths= 121	Rajasthan	May 2020
1589394600	64	14/05/20 Deaths= 64	Tamil Nadu	May 2020
1589394600	34	14/05/20 Deaths= 34	Telengana	May 2020
1589394600	0	14/05/20 Deaths= 0	Tripura	May 2020
1589394600	1	14/05/20 Deaths= 1	Uttarakhand	May 2020
1589394600	83	14/05/20 Deaths= 83	Uttar Pradesh	May 2020
1589394600	207	14/05/20 Deaths= 207	West Bengal	May 2020
1589481000	0	15/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589481000	48	15/05/20 Deaths= 48	Andhra Pradesh	May 2020
1589481000	0	15/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589481000	2	15/05/20 Deaths= 2	Assam	May 2020
1589481000	7	15/05/20 Deaths= 7	Bihar	May 2020
1589481000	3	15/05/20 Deaths= 3	Chandigarh	May 2020
1589481000	0	15/05/20 Deaths= 0	Chhattisgarh	May 2020
1589481000	0	15/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589481000	115	15/05/20 Deaths= 115	Delhi	May 2020
1589481000	0	15/05/20 Deaths= 0	Goa	May 2020
1589481000	586	15/05/20 Deaths= 586	Gujarat	May 2020
1589481000	11	15/05/20 Deaths= 11	Haryana	May 2020
1589481000	2	15/05/20 Deaths= 2	Himachal Pradesh	May 2020
1589481000	11	15/05/20 Deaths= 11	Jammu and Kashmir	May 2020
1589481000	3	15/05/20 Deaths= 3	Jharkhand	May 2020
1589481000	35	15/05/20 Deaths= 35	Karnataka	May 2020
1589481000	4	15/05/20 Deaths= 4	Kerala	May 2020
1589481000	0	15/05/20 Deaths= 0	Ladakh	May 2020
1589481000	237	15/05/20 Deaths= 237	Madhya Pradesh	May 2020
1589481000	1019	15/05/20 Deaths= 1019	Maharashtra	May 2020
1589481000	0	15/05/20 Deaths= 0	Manipur	May 2020
1589481000	1	15/05/20 Deaths= 1	Meghalaya	May 2020
1589481000	0	15/05/20 Deaths= 0	Mizoram	May 2020
1589481000	3	15/05/20 Deaths= 3	Odisha	May 2020
1589481000	1	15/05/20 Deaths= 1	Puducherry	May 2020
1589481000	32	15/05/20 Deaths= 32	Punjab	May 2020
1589481000	125	15/05/20 Deaths= 125	Rajasthan	May 2020
1589481000	66	15/05/20 Deaths= 66	Tamil Nadu	May 2020
1589481000	34	15/05/20 Deaths= 34	Telengana	May 2020
1589481000	0	15/05/20 Deaths= 0	Tripura	May 2020
1589481000	1	15/05/20 Deaths= 1	Uttarakhand	May 2020
1589481000	88	15/05/20 Deaths= 88	Uttar Pradesh	May 2020
1589481000	215	15/05/20 Deaths= 215	West Bengal	May 2020
1589567400	0	16/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589567400	48	16/05/20 Deaths= 48	Andhra Pradesh	May 2020
1589567400	0	16/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589567400	2	16/05/20 Deaths= 2	Assam	May 2020
1589567400	7	16/05/20 Deaths= 7	Bihar	May 2020
1589567400	3	16/05/20 Deaths= 3	Chandigarh	May 2020
1589567400	0	16/05/20 Deaths= 0	Chhattisgarh	May 2020
1589567400	0	16/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589567400	123	16/05/20 Deaths= 123	Delhi	May 2020
1589567400	0	16/05/20 Deaths= 0	Goa	May 2020
1589567400	606	16/05/20 Deaths= 606	Gujarat	May 2020
1589567400	11	16/05/20 Deaths= 11	Haryana	May 2020
1589567400	3	16/05/20 Deaths= 3	Himachal Pradesh	May 2020
1589567400	11	16/05/20 Deaths= 11	Jammu and Kashmir	May 2020
1589567400	3	16/05/20 Deaths= 3	Jharkhand	May 2020
1589567400	36	16/05/20 Deaths= 36	Karnataka	May 2020
1589567400	4	16/05/20 Deaths= 4	Kerala	May 2020
1589567400	0	16/05/20 Deaths= 0	Ladakh	May 2020
1589567400	239	16/05/20 Deaths= 239	Madhya Pradesh	May 2020
1589567400	1068	16/05/20 Deaths= 1068	Maharashtra	May 2020
1589567400	0	16/05/20 Deaths= 0	Manipur	May 2020
1589567400	1	16/05/20 Deaths= 1	Meghalaya	May 2020
1589567400	0	16/05/20 Deaths= 0	Mizoram	May 2020
1589567400	3	16/05/20 Deaths= 3	Odisha	May 2020
1589567400	1	16/05/20 Deaths= 1	Puducherry	May 2020
1589567400	32	16/05/20 Deaths= 32	Punjab	May 2020
1589567400	125	16/05/20 Deaths= 125	Rajasthan	May 2020
1589567400	71	16/05/20 Deaths= 71	Tamil Nadu	May 2020
1589567400	34	16/05/20 Deaths= 34	Telengana	May 2020
1589567400	0	16/05/20 Deaths= 0	Tripura	May 2020
1589567400	1	16/05/20 Deaths= 1	Uttarakhand	May 2020
1589567400	95	16/05/20 Deaths= 95	Uttar Pradesh	May 2020
1589567400	225	16/05/20 Deaths= 225	West Bengal	May 2020
1589653800	0	17/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589653800	49	17/05/20 Deaths= 49	Andhra Pradesh	May 2020
1589653800	0	17/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589653800	2	17/05/20 Deaths= 2	Assam	May 2020
1589653800	7	17/05/20 Deaths= 7	Bihar	May 2020
1589653800	3	17/05/20 Deaths= 3	Chandigarh	May 2020
1589653800	0	17/05/20 Deaths= 0	Chhattisgarh	May 2020
1589653800	0	17/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589653800	129	17/05/20 Deaths= 129	Delhi	May 2020
1589653800	0	17/05/20 Deaths= 0	Goa	May 2020
1589653800	625	17/05/20 Deaths= 625	Gujarat	May 2020
1589653800	13	17/05/20 Deaths= 13	Haryana	May 2020
1589653800	3	17/05/20 Deaths= 3	Himachal Pradesh	May 2020
1589653800	12	17/05/20 Deaths= 12	Jammu and Kashmir	May 2020
1589653800	3	17/05/20 Deaths= 3	Jharkhand	May 2020
1589653800	36	17/05/20 Deaths= 36	Karnataka	May 2020
1589653800	4	17/05/20 Deaths= 4	Kerala	May 2020
1589653800	0	17/05/20 Deaths= 0	Ladakh	May 2020
1589653800	243	17/05/20 Deaths= 243	Madhya Pradesh	May 2020
1589653800	1135	17/05/20 Deaths= 1135	Maharashtra	May 2020
1589653800	0	17/05/20 Deaths= 0	Manipur	May 2020
1589653800	1	17/05/20 Deaths= 1	Meghalaya	May 2020
1589653800	0	17/05/20 Deaths= 0	Mizoram	May 2020
1589653800	3	17/05/20 Deaths= 3	Odisha	May 2020
1589653800	1	17/05/20 Deaths= 1	Puducherry	May 2020
1589653800	32	17/05/20 Deaths= 32	Punjab	May 2020
1589653800	126	17/05/20 Deaths= 126	Rajasthan	May 2020
1589653800	74	17/05/20 Deaths= 74	Tamil Nadu	May 2020
1589653800	34	17/05/20 Deaths= 34	Telengana	May 2020
1589653800	0	17/05/20 Deaths= 0	Tripura	May 2020
1589653800	1	17/05/20 Deaths= 1	Uttarakhand	May 2020
1589653800	104	17/05/20 Deaths= 104	Uttar Pradesh	May 2020
1589653800	232	17/05/20 Deaths= 232	West Bengal	May 2020
1589740200	0	18/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589740200	50	18/05/20 Deaths= 50	Andhra Pradesh	May 2020
1589740200	0	18/05/20 Deaths= 0	Arunachal Pradesh	May 2020
1589740200	2	18/05/20 Deaths= 2	Assam	May 2020
1589740200	8	18/05/20 Deaths= 8	Bihar	May 2020
1589740200	3	18/05/20 Deaths= 3	Chandigarh	May 2020
1589740200	0	18/05/20 Deaths= 0	Chhattisgarh	May 2020
1589740200	0	18/05/20 Deaths= 0	Dadar Nagar Haveli	May 2020
1589740200	160	18/05/20 Deaths= 160	Delhi	May 2020
1589740200	0	18/05/20 Deaths= 0	Goa	May 2020
1589740200	659	18/05/20 Deaths= 659	Gujarat	May 2020
1589740200	14	18/05/20 Deaths= 14	Haryana	May 2020
1589740200	3	18/05/20 Deaths= 3	Himachal Pradesh	May 2020
1589740200	13	18/05/20 Deaths= 13	Jammu and Kashmir	May 2020
1589740200	3	18/05/20 Deaths= 3	Jharkhand	May 2020
1589740200	37	18/05/20 Deaths= 37	Karnataka	May 2020
1589740200	4	18/05/20 Deaths= 4	Kerala	May 2020
1589740200	0	18/05/20 Deaths= 0	Ladakh	May 2020
1589740200	248	18/05/20 Deaths= 248	Madhya Pradesh	May 2020
1589740200	1198	18/05/20 Deaths= 1198	Maharashtra	May 2020
1589740200	0	18/05/20 Deaths= 0	Manipur	May 2020
1589740200	1	18/05/20 Deaths= 1	Meghalaya	May 2020
1589740200	0	18/05/20 Deaths= 0	Mizoram	May 2020
1589740200	4	18/05/20 Deaths= 4	Odisha	May 2020
1589740200	1	18/05/20 Deaths= 1	Puducherry	May 2020
1589740200	35	18/05/20 Deaths= 35	Punjab	May 2020
1589740200	131	18/05/20 Deaths= 131	Rajasthan	May 2020
1589740200	78	18/05/20 Deaths= 78	Tamil Nadu	May 2020
1589740200	34	18/05/20 Deaths= 34	Telengana	May 2020
1589740200	0	18/05/20 Deaths= 0	Tripura	May 2020
1589740200	1	18/05/20 Deaths= 1	Uttarakhand	May 2020
1589740200	104	18/05/20 Deaths= 104	Uttar Pradesh	May 2020
1589740200	238	18/05/20 Deaths= 238	West Bengal	May 2020
1589826600	0	19/05/20 Deaths= 0	Andaman and Nicobar Islands	May 2020
1589826600	50	19/05/20 Deaths= 50	Andhra Pradesh	May 2020
